gene	S1.ALL	S2.ALL	S3.ALL	S4.ALL	S5.ALL	S6.ALL	S7.ALL	S8.ALL	S9.ALL	S10.ALL	S11.ALL	S12.ALL	S13.ALL	S14.ALL	S15.ALL	S16.ALL	S17.ALL	S18.ALL	S19.ALL	S20.ALL	S21.ALL	S22.ALL	S23.ALL	S24.ALL	S25.ALL	S26.ALL	S27.ALL	S28.AML	S29.AML	S30.AML	S31.AML	S32.AML	S33.AML	S34.AML	S35.AML	S36.AML	S37.AML	S38.AML
S100A5	7.35755200461808	4.75488750216347	5.12928301694497	6.89481776330794	6.98868468677217	6.97727992349992	6.89481776330794	7.12928301694497	7.876516946565	8.11374216604919	6.58496250072116	0	7.55458885167764	7.81378119121704	6.32192809488736	8.61470984411521	9.10590850857116	7.90086680798075	8.07146236255662	8.01122725542325	6.3037807481771	6.84549005094437	5.85798099512757	8.08746284125034	7.82017896241519	7.70043971814109	7.11894107272351	7.98868468677217	7.11894107272351	8.2045711442492	7.88264304936184	7.5077946401987	8.2336196767597	7.49984588708321	8.62935662007961	5.16992500144231	8.53138146051631	8.59245703726808
MIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1CC	10.3630396302565	9.7632123668144	10.5802585674998	9.98868468677217	10.9121408562957	10.1823943534045	9.34651373316563	9.63662462054365	11.1085244567782	10.4429434958487	10.4645457503339	9.09539702279256	10.5206186805563	10.631177055704	10.8978454560055	10.6220518194564	10.8993569229231	10.4093909361377	10.2167458581953	11.5053153561362	11.9008668079807	10.1098306542788	10.4512111118323	10.1623913287569	9.15228484230658	9.59991284218713	9.43254190038826	9.25266543245025	9.05799172275918	10.1935253605012	9.85953478638265	9.74146698640115	9.81698362325538	9.51372759595244	10.5038257379958	9.78463484555752	9.82336724004623	8.78135971352466
ARSE	8.53138146051631	7.38370429247405	0	8.09803208296053	8.01680828768655	3.32192809488736	8.2045711442492	0	8.78463484555752	8.36632221424582	8.68299458368168	8.43879185257826	6.64385618977472	8.16992500144231	6.3037807481771	7.3037807481771	8.85174904141606	8.34429590791582	6.74146698640115	6.68650052718322	6.4262647547021	6.56985560833095	8.09275714091985	7.49185309632967	8.49585502688717	7.36632221424582	8.04439411935845	8.76818432477693	7.86418614465428	0	8.82336724004623	8.56985560833095	9.2644426002266	6.98868468677217	9.24079133216196	9.06608919045777	9.17242750864548	8.21916852046216
ABCC6	6.8073549220576	0	0	6.55458885167764	4.58496250072116	5.6724253419715	6.32192809488736	0	5.20945336562895	5.58496250072116	5.7279204545632	5.04439411935845	6	5.95419631038687	4.52356195605701	0	0	0	5.04439411935845	4.90689059560852	4.52356195605701	0	0	0	0	6.33985000288462	5.83289001416474	0	0	5.6724253419715	6.06608919045777	0	0	0	0	5.28540221886225	5.75488750216347	7.31288295528436
HNRNPA3P1	8.91587937883577	9.10852445677817	9.36413465500805	7.65105169117893	9.39874369193819	9.46964181723952	7.876516946565	9.25974326369078	9.49785183695112	8.28540221886225	7.74146698640115	7.37503943134692	9.17492568250068	8.8008998999203	9.64565843240871	9.18487534290828	9.01959072835788	7.12928301694497	8.84862294042934	9.88417051910844	6.2667865406949	8.59991284218713	8.94544383637791	9.76487159073609	8.4093909361377	6.55458885167764	8.98013957763916	7.96578428466209	8.51175265376738	8.92184093707449	8.24317398347295	9.65642486327778	9.19475685442225	8.68650052718322	8.55458885167764	9.11634396123747	8.64024493622235	9.73301532168596
ADORA1	8.61102479730735	8.67948009950545	8.75488750216347	8.59618975614441	7.62935662007961	8.26209484537018	8.8703647195834	9.2667865406949	7.58496250072116	8.45121111183233	7.39231742277876	8.02236781302845	7.14974711950468	8.12412131182919	7.82654848729092	8.21916852046216	0	8.09803208296053	7.99435343685886	8.74146698640115	7.3037807481771	7.85798099512757	8.33985000288462	8.03342300153745	7.62205181945638	7.3037807481771	9.15228484230658	7.58496250072116	9.0389189892923	8.79766152585376	9.50581155391959	7.23840473932508	8.30833903013941	8.77807712953536	4.70043971814109	8.53138146051631	8.62570884306447	9.65105169117893
RPL4	13.3549380520814	14.1689854409787	13.4902241357596	14.1230705800798	14.2351167143963	13.6066365435795	13.3342732853072	13.353698209048	14.1266238190324	14.0123626512824	14.1567941332494	13.7785905258757	13.8183824550412	14.1910592145317	14.1035337013833	14.1454545640095	14.0360018529199	13.9238845463853	13.9196082386033	14.4983506079296	13.9078295445781	13.5177923957684	13.7615512324445	14.0979498101402	13.8523344319864	13.6373041221062	13.9345201873417	14.1817734388088	13.3768036981141	13.2990648867794	14.198598511485	14.130329235468	13.9060450187312	13.7914681669989	14.093417564388	14.0404609709566	13.828731532683	13.2940463132715
RAB27A	7.49185309632967	7.68650052718322	6.7279204545632	7.36632221424582	8.2045711442492	7.17990909001493	4.39231742277876	7.18982455888002	7.60733031374961	6.4262647547021	8.09803208296053	8.11894107272351	5.6724253419715	8.13955135239879	7.88264304936184	7.77478705960117	8.58871463558226	7.82017896241519	5.52356195605701	7.94251450533924	8.82336724004623	7.67948009950545	7.5077946401987	9.23122118071119	8.37937836707126	7.90689059560852	8.41362792902417	8.81057163474115	8.13442632022093	8.93957921431469	8.58496250072116	8.5274770060604	8.08214904135387	8.49984588708321	8.90689059560852	8.17492568250068	7.77478705960117	8.94251450533924
CKAP5	8.31288295528435	8.86108690599539	9.13442632022093	9.09275714091985	9.60362634498619	8.56985560833095	8.11374216604919	7.06608919045777	9.44914864537544	7.40087943628218	9.24079133216196	7.18982455888002	9.6582114827518	8.73809225962049	9.07948478382682	8.29462074889163	8.8073549220576	8.83920378809694	8.55074678538324	9.81858217748086	8.39231742277876	8.00562454919388	8.39231742277876	8.90388184573618	7.52356195605701	7.29462074889163	9.04165915163721	7.83920378809694	7.89481776330794	8.43879185257826	7.4262647547021	7.85798099512757	7.89481776330794	7.2667865406949	6.85798099512757	7.56985560833095	6.8073549220576	8.3037807481771
CASP6	4	0	5.93073733756289	0	0	0	0	5.70043971814109	0	6.49185309632967	0	0	0	0	0	0	7.13955135239879	6.14974711950468	0	2	6.5077946401987	0	0	6.44294349584873	5.95419631038687	0	0	0	5.24792751344359	0	0	0	0	5.85798099512757	0	5.32192809488736	0	0
IFNA16	0	0	0	0	0	0	0	2.8073549220576	0	5.58496250072116	0	0	0	0	0	3	4.32192809488736	0	0	0	0	0	0	0	0	0	5	0	4.70043971814109	0	0	1.58496250072116	0	0	0	0	0	0
HADH	8.01680828768655	8.48784003382305	8.69348695749933	8.70735913208088	9.16992500144231	8.58871463558226	8.98013957763916	7.4594316186373	9.35314682549808	9.23122118071119	8.87958324961278	6.94251450533924	9.66711154207503	8.84549005094438	9.18239435340453	10.3955341354623	9.91438513215544	7.25738784269265	8.44708322620965	10.0042204663182	7.3037807481771	6.79441586635011	8.64385618977473	8.7515440590891	7.58496250072116	7.98868468677217	7.15987133677839	7.52356195605701	5.4262647547021	8.10328780841202	7.49984588708321	7.75488750216347	8.2807707701306	6.02236781302845	8.09803208296053	8.27146302790437	8.43045255166553	7.19967234483636
SOD2	0	2	5.4262647547021	5.85798099512757	5.52356195605701	5.28540221886225	0	6.61470984411521	6.44294349584873	4.4594316186373	1.58496250072116	5.4262647547021	6.78135971352466	4.70043971814109	4.70043971814109	5.4594316186373	6.4093909361377	0	5.58496250072116	7.82017896241519	6.20945336562895	8.09275714091985	0	0	6.85798099512757	6.2667865406949	4.16992500144231	5.16992500144231	5.83289001416474	10.3674147512468	9.211888294546	6.08746284125034	7.74146698640115	6.97727992349992	8.7279204545632	6.82017896241519	7.7279204545632	8.86727873970966
PTPRZ1	6.89481776330794	6.02236781302845	5.90689059560852	4.70043971814109	5.49185309632967	5.6724253419715	6.4757334309664	7.52356195605701	6.91886323727459	6.04439411935845	6.3037807481771	6.24792751344359	5.95419631038687	6.12928301694497	5.61470984411521	5.78135971352466	7.33985000288462	6.3037807481771	4.8073549220576	6.74146698640115	10.3955341354623	5.90689059560852	6.8073549220576	6.68650052718322	6.4757334309664	6.5077946401987	10.1150436501617	6.39231742277876	7.18982455888002	6.33985000288462	5.24792751344359	6.61470984411521	5.93073733756289	4.52356195605701	6.52356195605701	5.8073549220576	6.12928301694497	4.95419631038687
KCNQ1	8.91886323727459	8.92184093707449	0	9.22158712126481	7.27612440527424	8.96866679319521	9.59618975614441	9.93957921431469	0	5.88264304936184	6.16992500144231	8.98013957763916	6.6724253419715	8.29001884693262	8.24317398347295	8.40087943628218	0	0	0	0	8.4797802640291	0	9.2045711442492	8.70735913208088	9.16239132875691	7.97154355395077	9.54496443278924	6.12928301694497	5.90689059560852	7.5077946401987	9.59058704991503	4.64385618977472	0	0	8.86108690599539	8.81698362325538	9.10852445677817	7.49984588708321
KDM5C	0	0	0	0	8.61838550225861	0	6.28540221886225	7.05528243550119	0	0	7.08746284125034	4.64385618977472	9.86418614465428	5.49185309632967	9.25029841790633	0	0	0	0	7.4757334309664	0	0	0	6.37503943134692	0	0	0	7.76155123244448	9.25266543245025	0	0	3.32192809488736	0	6.33985000288462	0	0	0	0
ZMYM3	9.467605550083	7.45121111183233	7.88264304936184	8.89481776330794	8.43045255166553	5.4594316186373	8.74146698640115	0	9.23601419190008	8.85174904141606	8.19475685442225	0	9.52356195605701	8.95710204156229	7.28540221886225	6.90689059560852	9.65642486327778	6.49185309632967	6.90689059560852	7.2667865406949	8.61470984411521	6	8.65105169117893	9.40087943628218	6.88264304936184	9.23601419190008	8.5274770060604	9.46147944728616	8.26209484537018	7.66533591718518	0	0	7.90689059560852	6.04439411935845	7.09803208296053	8.29920801838728	7.45121111183233	7.11894107272351
U2AF1	10.791162888555	11.6904345563951	11.5512276035983	10.4928546201747	11.298062567719	10.4283601727043	10.876516946565	9.98868468677217	11.9270371687203	11.3728650601126	11.4014128787142	9.06608919045777	12.0227145730448	10.664447284548	11.2514824106202	11.1573469353628	12.0697853949833	10.2514824106202	11.0341111460966	12.7291958591321	11.7026056021102	10.6275338844728	10.9038818457362	10.8925428166486	9.20212382383046	11.1560830762887	10.0901124196643	10.9218409370745	10.0848083878044	10.8703647195834	11.3128829552844	10.9218409370745	11.3269911749008	10.6348110501717	11.0559602344523	10.8384160757973	11.1382718001722	11.4532706340106
VIL1	3.8073549220576	5.4262647547021	0	0	3.70043971814109	0	1.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08746284125034	0	0	0	0	3.58496250072116	3.32192809488736	0	0	0	0	0	0	0	0	0	0	0
DLD	8.19967234483636	9.35535109642481	8.84235034341381	8.66888498426625	9.27612440527424	8.05528243550119	7.78135971352466	8.85486838326024	8.98013957763916	7.68650052718322	9.18487534290828	7.22881869049588	8.49585502688717	8.89481776330794	8.64745842645492	8.7714894695006	9.86108690599539	7.98868468677217	8.01122725542325	9.89178370321831	9.43462822763673	8.63662462054365	7.69348695749933	8.86108690599539	8.2045711442492	7.98868468677217	8.4262647547021	8.74483383749955	8.51175265376738	8.59991284218713	8.73131903102506	9.69174351917128	9.06877827798541	9.00562454919388	8.37503943134693	8.78135971352466	8.33985000288462	9.05528243550119
ADRA1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPR3	3.58496250072116	4.16992500144231	6.14974711950468	4.85798099512757	4.58496250072116	6.28540221886225	6.4757334309664	5.88264304936184	6.75488750216347	0	6.4594316186373	0	4.24792751344359	5.16992500144231	0	5.88264304936184	9.25738784269265	4.39231742277876	4.39231742277876	7.06608919045777	4.4594316186373	0	0	6.94251450533924	6.22881869049588	6.79441586635011	0	5.49185309632967	4.24792751344359	6.4262647547021	2.8073549220576	5.75488750216347	7.82017896241519	7.23840473932508	4.90689059560852	6.14974711950468	9.38586240064146	5.16992500144231
INPPL1	9.53915881110803	7.89481776330794	9.67595703294175	9.4858293087019	9.61102479730735	7.85174904141606	9.43671154213721	8.65463602852797	7.34872815423108	5.83289001416474	8.876516946565	6.78135971352466	9.11894107272351	8.14465824283188	9.20701432017753	8.93663793900257	9.37068740680722	8.60362634498619	8.39660478118186	10.0237543532994	7.62205181945638	7	7.74146698640115	9.50581155391959	8.21916852046216	9.69174351917128	9.50382573799575	8.98868468677217	8.79441586635011	9.70390357344466	7.06608919045777	8.63299519714296	8.13955135239879	8.56985560833095	9.68825030913318	9.27146302790437	8.96578428466209	7.74819284958946
NKX2-5	9.35974956032233	8.60733031374961	9.40087943628218	8.91288933622996	8.4093909361377	8.98868468677217	9.27844945822048	9.73809225962049	9.05256805080415	8.95710204156229	8.81057163474115	8.81698362325538	8.61102479730735	8.53915881110803	8.83289001416474	9.10328780841202	9.09539702279256	8.13442632022093	9.15734693536284	9.2045711442492	7.82654848729092	8.876516946565	8.83605035505807	8.76487159073609	9.63117705570398	8.89178370321831	8.86727873970966	9.13699111208023	9.4241662888181	8.89481776330794	10.3365065598103	10.0914353863236	8.78463484555752	8.8703647195834	8.51569983828404	9	9.14210705730255	9.96434086779242
COL6A3	6.79441586635011	6.44294349584873	6.74146698640115	0	5.90689059560852	5.85798099512757	0	0	6.6724253419715	5.4262647547021	0	0	0	0	0	6	0	6.04439411935845	5.83289001416474	6.59991284218713	2	5.55458885167764	7.25738784269265	6.04439411935845	0	6.12928301694497	6.52356195605701	0	2.8073549220576	6.70043971814109	0	4.4594316186373	0	3.4594316186373	0	0	4.08746284125034	3.70043971814109
GJA1	3.58496250072116	0	0	5.55458885167764	5.4262647547021	0	0	5.4262647547021	0	0	4.64385618977472	4.39231742277876	0	4.4594316186373	5.52356195605701	0	10.6908710092923	0	4.32192809488736	0	0	0	3.70043971814109	0	4.16992500144231	2.8073549220576	4.85798099512757	0	0	0	0	4.08746284125034	3.8073549220576	4.75488750216347	6.28540221886225	0	3.16992500144231	8.47167521439204
POLR3C	6.76818432477693	6.68650052718322	7.56224242422107	7.09803208296053	7.23840473932508	6.20945336562895	7.06608919045777	7.29462074889163	7.66533591718518	7.07681559705083	6.65821148275179	6.44294349584873	7.37503943134692	7.37503943134692	7.62935662007961	8.51569983828404	8.2336196767597	6.37503943134692	6.33985000288462	8.27146302790437	7.62205181945638	7.59245703726808	6.6724253419715	7.57742882803575	7.38370429247405	7.33985000288462	7.33091687811462	7.10852445677817	5.64385618977472	6.10852445677817	6.4262647547021	6.70043971814109	6.62935662007961	5.7279204545632	6.98868468677217	6.49185309632967	7.05528243550119	7.77478705960117
TSTA3	9.43671154213721	9.49585502688717	9.93073733756289	9.71252700043982	9.37503943134693	9.1873520732005	9.38370429247405	10.1623913287569	9.38586240064146	8.31288295528435	8.93957921431469	9.2644426002266	9.29232163280204	8.81057163474115	9.74986942739684	8.48784003382305	10.1636496760158	8.79766152585376	8.91587937883577	9.68123841177781	7.53915881110803	9.20701432017753	9.31288295528435	9.4797802640291	9.319672120947	9.42206476617281	9.85486838326024	9.08214904135387	8.98584193700334	9.15228484230658	9.29920801838728	9.68299458368168	8.41362792902417	8.7279204545632	8.8073549220576	9.28771237954945	8.55074678538324	9.77807712953536
OPRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARSD	5.6724253419715	6.6724253419715	0	6.4594316186373	7.09803208296053	3.8073549220576	8.16490692667569	0	0	5.20945336562895	0	3.32192809488736	5.39231742277876	3.32192809488736	7.39231742277876	0	0	4.70043971814109	0	4.85798099512757	0	5.93073733756289	6.6724253419715	0	6.75488750216347	0	4.64385618977472	6.82017896241519	0	5.24792751344359	0	0	6.64385618977472	0	0	7.82017896241519	7.96000193206808	0
VIPR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28540221886225	0	0	0	0	0	0	0
DBH	8.27612440527424	6.02236781302845	6.94251450533924	6.4594316186373	7.76818432477693	7.79441586635011	7.31288295528436	8.09803208296053	8.17990909001493	7.53915881110803	6.62935662007961	5.58496250072116	6.4262647547021	5.85798099512757	5.7279204545632	5.78135971352466	8.01680828768655	4.75488750216347	5.6724253419715	7.63662462054365	6.04439411935845	0	0	5.83289001416474	6.88264304936184	7.14974711950468	6.94251450533924	7.25738784269265	7.70735913208088	6.94251450533924	4.70043971814109	7.97154355395077	7.64385618977472	6.4262647547021	7.43462822763672	7.02236781302845	7.07681559705083	7.72109918870718
PON3	6.04439411935845	4.08746284125034	2.8073549220576	0	0	0	3.32192809488736	8.01680828768655	0	3	0	0	0	6.58496250072116	0	5.20945336562895	8.31741261376487	0	6.6724253419715	6.22881869049588	4.39231742277876	6.76818432477693	5.28540221886225	6.10852445677817	5.78135971352466	4.8073549220576	7.72109918870718	0	6.24792751344359	0	7.20945336562895	7.51569983828404	5.61470984411521	5.35755200461808	5.58496250072116	0	0	7.33985000288462
HMHA1	10.4304525516655	10.2455527062557	10.8834069863884	10.1522848423066	10.7490313820402	9.9614496943982	10.5584207132687	9.30833903013941	11.2911706993219	9.2644426002266	9.71424551766612	9.14720492494223	10.7772553151919	11.0161118382205	11.0188956211216	10.4387918525783	10.6193029554157	9.5980525001616	9.65642486327778	11.3531468254981	7.98868468677217	7.62205181945638	9.67595703294175	10.8049376720519	9.94836723158468	11.0993478104032	9.2336196767597	10.5584207132687	9.50382573799575	11.103287808412	8.35755200461808	8.47167521439204	9.16239132875691	8.68299458368168	10.4726908392428	9.41151098801207	9.82813648419411	8.53138146051631
DPM1	8.02236781302845	8.49984588708321	8.64385618977473	8.49585502688717	8.60362634498619	7.28540221886225	8.14465824283188	7.66533591718518	8.27612440527424	8.04984854945056	8.27146302790437	7.65105169117893	9.08746284125034	8.13955135239879	8.84862294042934	8.54303182025524	8.01122725542325	8.07146236255662	8.04439411935845	10.1761731491075	9.60362634498619	7.54689445988764	7.27612440527424	9.22881869049588	7.28540221886225	6.98868468677217	8.18982455888002	7.70735913208088	6.75488750216347	8.03342300153745	8.22881869049588	8.06608919045777	8.12412131182919	8.27612440527424	8.78463484555752	8.10328780841202	7.28540221886225	7.83920378809694
HLA-DQA2	0	0	0	0	2.32192809488736	0	0	0	0	0	5.64385618977472	0	0	0	0	0	0	0	7.8073549220576	0	0	0	0	0	5.28540221886225	0	0	0	0	0	0	3.58496250072116	0	0	0	0	0	0
KIAA0125	5.78135971352466	4.39231742277876	0	11.1655351413779	10.5593770905267	6.24792751344359	10.1382718001722	4.32192809488736	7.48381577726426	4.75488750216347	4.75488750216347	0	10.047123912114	8.29001884693262	8.78463484555752	0	7.91886323727459	8.13442632022093	4.4594316186373	6.35755200461808	5.4262647547021	0	4.90689059560852	10.8376279331714	6.90689059560852	4.95419631038687	2.58496250072116	9.90839262077375	8.46352437327118	7.68650052718322	6.95419631038687	0	11.2644426002266	7.2667865406949	0	9.21674585819531	12.1652210682209	9.3151495622563
